time,open,high,low,close,Volume,Volume MA
1418954400,3799.534146,3846.733328,3791.667616,3799.534146,7060273,9111263
1419213600,3823.133737,4051.263117,3823.133737,4051.263117,5069689,9237360.3
1419300000,4090.595768,4129.92842,4011.930465,4051.263117,5908559,8841995.65
1419386400,4090.595768,4090.595768,4051.263117,4051.263117,2379563,7660354.2
1419472800,4011.930465,4051.263117,3972.597814,4011.930465,2390743,7222797.8
1419559200,4011.930465,4011.930465,3909.665571,3933.265162,5387366,6926085.15
1419818400,3933.265162,4129.92842,3933.265162,4051.263117,5268501,6519825.95
1419904800,4051.263117,4129.92842,4011.930465,4129.92842,4896681,6657453.6
1419991200,4129.92842,4169.261072,4129.92842,4169.261072,10622710,6564878.35
1420423200,4169.261072,4247.926375,4129.92842,4169.261072,2631642,6421041.3
1420509600,4090.595768,4208.593723,4090.595768,4208.593723,3309957,6107287.9
1420596000,4208.593723,4247.926375,4169.261072,4169.261072,2958979,5825060.65
1420682400,4169.261072,4208.593723,4129.92842,4169.261072,1365007,5292100.45
1420768800,4169.261072,4247.926375,4129.92842,4247.926375,5202147,5207431.7
1421028000,4208.593723,4326.591678,4208.593723,4247.926375,8838442,5504595.7
1421114400,4208.593723,4247.926375,4208.593723,4247.926375,988349,5501665.4
1421200800,4208.593723,4247.926375,4129.92842,4247.926375,2915630,5593573.65
1421287200,4208.593723,4287.259027,4208.593723,4247.926375,3010461,5330179.75
1421373600,4208.593723,4208.593723,4169.261072,4169.261072,2805928,4492942.95
1421632800,4169.261072,4208.593723,4129.92842,4129.92842,4324760,4366769.35
1421719200,4129.92842,4169.261072,4090.595768,4169.261072,1863451,4106928.25
1421805600,4169.261072,4208.593723,4129.92842,4208.593723,7994861,4253186.85
1421892000,4208.593723,4208.593723,4129.92842,4169.261072,3292033,4122360.55
1421978400,4169.261072,4169.261072,4011.930465,4051.263117,16460600,4826412.4
1422237600,4051.263117,4051.263117,3917.532101,3917.532101,14842996,5449025.05
1422324000,3972.597814,4011.930465,3925.398632,3972.597814,13878521,5873582.8
1422410400,4011.930465,4011.930465,3917.532101,3972.597814,2388714,5729593.45
1422496800,3972.597814,3972.597814,3862.466389,3886.06598,3880218,5678770.3
1422583200,3886.06598,3886.06598,3760.201495,3760.201495,10044940,5649881.8
1422842400,3760.201495,3838.866798,3736.601904,3736.601904,11617427,6099171.05
1422928800,3736.601904,3775.934555,3673.669661,3673.669661,5798857,6223616.05
1423015200,3642.20354,3713.002313,3547.805176,3555.671706,7674140,6459374.1
1423101600,3539.938646,3547.805176,3461.273343,3532.072115,26030270,7692637.25
1423188000,3610.737419,3673.669661,3595.004358,3618.603949,2570874,7561073.6
1423447200,3618.603949,3657.936601,3524.205585,3524.205585,4683620,7353332.5
1423533600,3539.938646,3657.936601,3469.139873,3642.20354,22558712,8431850.65
1423620000,3642.20354,3807.400677,3642.20354,3807.400677,4861847,8529161.5
1423706400,3815.267207,3886.06598,3775.934555,3838.866798,4181238,8587700.35
1423792800,3838.866798,3901.799041,3815.267207,3870.332919,4292596,8662033.75
1424743200,3878.19945,3878.19945,3815.267207,3878.19945,5299393,8710765.4
1424829600,3831.000268,3870.332919,3807.400677,3807.400677,6202721,8927728.9
1424916000,3807.400677,3838.866798,3736.601904,3768.068025,8844417,8970206.7
1425002400,3752.334965,3752.334965,3673.669661,3705.135783,14125269,9511868.5
1425261600,3665.803131,3705.135783,3626.470479,3634.33701,8077871,9092732.05
1425348000,3650.07007,3720.868843,3650.07007,3705.135783,11037634,8902463.95
1425434400,3705.135783,3736.601904,3697.269252,3705.135783,4119710,8414523.4
1425520800,3713.002313,3760.201495,3713.002313,3720.868843,10839706,8837073
1425607200,3720.868843,3720.868843,3689.402722,3713.002313,3773568,8831740.5
1425866400,3728.735374,3854.599859,3728.735374,3823.133737,14114840,9035235.5
1425952800,3823.133737,3854.599859,3768.068025,3775.934555,11755861,9042157.2
1426039200,3760.201495,3823.133737,3736.601904,3736.601904,6176402,9061034.45
1426125600,3705.135783,3736.601904,3673.669661,3681.536192,9535696,9154112.25
1426212000,3681.536192,3705.135783,3650.07007,3657.936601,6005171,8152857.3
1426471200,3657.936601,3657.936601,3532.072115,3547.805176,13191307,8683878.95
1426557600,3547.805176,3610.737419,3539.938646,3539.938646,8140419,8856718.9
1426644000,3563.538237,3571.404767,3492.739464,3508.472524,13889711,8423268.85
1426730400,3500.605994,3524.205585,3421.940691,3461.273343,18793023,9119827.65
1426816800,3461.273343,3642.20354,3445.540282,3642.20354,32899108,10555721.15
1427076000,3642.20354,3642.20354,3539.938646,3539.938646,21994169,11440799.8
1427162400,3500.605994,3524.205585,3469.139873,3484.872934,18009447,12076302.5
1427248800,3469.139873,3500.605994,3453.406812,3461.273343,14058909,12469111.9
1427335200,3453.406812,3500.605994,3445.540282,3453.406812,13853982,12719590.15
1427421600,3453.406812,3484.872934,3445.540282,3453.406812,11481283,12587390.85
1427680800,3469.139873,3492.739464,3445.540282,3461.273343,10151725,12691083.55
1427767200,3461.273343,3484.872934,3461.273343,3469.139873,13207069,12799555.3
1427853600,3469.139873,3508.472524,3453.406812,3461.273343,13640936,13275616.6
1427940000,3461.273343,3477.006403,3437.673752,3469.139873,12081413,13337701.95
1428026400,3477.006403,3547.805176,3461.273343,3532.072115,13138175,13805932.3
1428285600,3524.205585,3532.072115,3484.872934,3492.739464,12353070,13717843.8
1428372000,3477.006403,3524.205585,3477.006403,3492.739464,10417154,13650908.45
1428458400,3508.472524,3508.472524,3477.006403,3477.006403,10610508,13872613.75
1428544800,3477.006403,3516.339055,3477.006403,3477.006403,13320972,14061877.55
1428631200,3484.872934,3500.605994,3477.006403,3477.006403,28492598,15186248.9
1428890400,3508.472524,3508.472524,3477.006403,3477.006403,5490844,14801225.75
1428976800,3477.006403,3500.605994,3477.006403,3484.872934,5366004,14662505
1429063200,3492.739464,3579.271297,3492.739464,3539.938646,18710141,14903526.5
1429149600,3555.671706,3587.137828,3532.072115,3532.072115,13041430,14615946.85
1429236000,3516.339055,3657.936601,3516.339055,3587.137828,16297380,13785860.45
1429495200,3579.271297,3587.137828,3539.938646,3547.805176,8585850,13115444.5
1429581600,3547.805176,3547.805176,3532.072115,3547.805176,9214592,12675701.75
1429668000,3547.805176,3626.470479,3547.805176,3547.805176,8132792,12379395.9
1429754400,3555.671706,3579.271297,3492.739464,3500.605994,6173600,11995376.8
1429840800,3508.472524,3516.339055,3500.605994,3500.605994,4716293,11657127.3
1430100000,3539.938646,3579.271297,3461.273343,3461.273343,5018454,11400463.75
1430704800,3516.339055,3516.339055,3382.608039,3406.20763,13292748,11404747.7
1430791200,3406.20763,3516.339055,3398.3411,3477.006403,11023645,11273883.15
1430877600,3484.872934,3500.605994,3421.940691,3421.940691,12632484,11301436.7
1430964000,3421.940691,3461.273343,3421.940691,3445.540282,6869333,10987994.6
1431050400,4078.015029,4177.13345,3993.056383,3993.056383,3993137,10569997.95
1431309600,3978.896608,4021.375932,3908.097736,3922.257511,2860694,10192174.95
1431396000,3978.896608,3978.896608,3808.979315,3808.979315,4832051,9903252.1
1431482400,3780.659767,3808.979315,3681.541346,3724.020669,9123580,9693382.5
1431568800,3695.70112,3794.819541,3681.541346,3794.819541,6131442,8575324.7
1431655200,3794.819541,3794.819541,3695.70112,3695.70112,3919049,8496734.95
1431914400,3624.902248,3681.541346,3511.624053,3511.624053,12524907,8854680.1
1432000800,3483.304504,3568.263151,3483.304504,3539.943602,6069153,8222630.7
1432087200,3539.943602,3780.659767,3539.943602,3780.659767,6385258,7889822.1
1432173600,3780.659767,3808.979315,3724.020669,3780.659767,4101676,7280036.9
1432260000,3752.340218,3808.979315,3738.180443,3808.979315,3533099,7027399.35
1432519200,3808.979315,3851.458639,3738.180443,3780.659767,1430383,6638188.9
1432605600,3808.979315,3865.618413,3766.499992,3851.458639,4811368,6472117.7
1432692000,3837.298864,3851.458639,3780.659767,3794.819541,2924473,6309661.35
1432778400,3752.340218,3837.298864,3752.340218,3794.819541,2988523,6223272.85
1432864800,3794.819541,3823.13909,3752.340218,3766.499992,5002185,6222459.4
1433124000,3766.499992,3780.659767,3738.180443,3738.180443,3838822,5749763.1
1433210400,3709.860895,3752.340218,3709.860895,3724.020669,6698541,5533507.9
1433296800,3695.70112,3738.180443,3624.902248,3624.902248,11050230,5454395.2
1433383200,3624.902248,3667.381571,3624.902248,3639.062023,8171654,5519511.25
1433469600,3653.221797,3653.221797,3554.103376,3582.422925,13670968,6003402.8
1433728800,3610.742474,3695.70112,3610.742474,3681.541346,6476150,6184175.6
1433815200,3681.541346,3936.417285,3667.381571,3823.13909,20443533,6964749.7
1433901600,3893.937962,4021.375932,3893.937962,4007.216157,22558395,7636490.45
1433988000,4092.174804,4134.654127,4035.535706,4078.015029,10205518,7840194.25
1434074400,4078.015029,4120.494352,4021.375932,4049.69548,11538311,8221157.35
1434333600,4049.69548,4078.015029,4021.375932,4063.855255,15833858,8386604.9
1434420000,4078.015029,4177.13345,4049.69548,4092.174804,14873461,8826820.3
1434506400,4063.855255,4078.015029,4007.216157,4021.375932,32352692,10125192
1434592800,4063.855255,4063.855255,3978.896608,4007.216157,6480178,10244117.1
1434679200,3993.056383,4007.216157,3893.937962,3893.937962,18309884,10982956.35
1434938400,3950.577059,3950.577059,3908.097736,3936.417285,3706974,11096785.9
1435024800,3922.257511,4035.535706,3922.257511,3993.056383,8280836,11270259.3
1435111200,3950.577059,3993.056383,3936.417285,3950.577059,7360908,11492081.05
1435197600,3922.257511,3950.577059,3879.778187,3879.778187,6343171,11659813.45
1435284000,3879.778187,3964.736834,3851.458639,3865.618413,5130019,11666205.15
1435543200,3865.618413,3964.736834,3865.618413,3964.736834,57596876,14354107.85
1435629600,3950.577059,4092.174804,3936.417285,4092.174804,25626247,15300493.15
1435716000,4092.174804,4106.334578,3964.736834,3993.056383,7619104,15128936.85
1435802400,3993.056383,4063.855255,3964.736834,4049.69548,7926811,15116694.7
1435888800,4063.855255,4106.334578,4049.69548,4063.855255,7578568,14812074.7
1436148000,4063.855255,4177.13345,4063.855255,4162.973676,13167852,15146659.8
1436234400,4162.973676,4347.050743,4106.334578,4262.092096,20180044,15133485.35
1436320800,4262.092096,4318.731194,4191.293224,4219.612773,12384504,14624790.8
1436407200,4191.293224,4205.452999,4120.494352,4134.654127,14175927,14823311.25
1436493600,4177.13345,4177.13345,4092.174804,4092.174804,10228825,14757836.95
1436752800,4106.334578,4162.973676,4049.69548,4063.855255,8260075,14379147.8
1436839200,4063.855255,4205.452999,3993.056383,4134.654127,17318059,14501377.7
1436925600,4148.813901,4162.973676,4049.69548,4049.69548,10630666,13415276.4
1437012000,4035.535706,4205.452999,4007.216157,4191.293224,11173612,13649948.1
1437098400,4290.411645,4375.370292,4262.092096,4276.251871,18892942,13679101
1437357600,4262.092096,4318.731194,4191.293224,4318.731194,9822037,13984854.15
1437444000,4318.731194,4446.169164,4318.731194,4446.169164,20805898,14611107.25
1437530400,4460.328938,4743.524426,4460.328938,4743.524426,36763782,16081250.95
1437616800,4786.003749,4828.483073,4672.725554,4686.885329,12254772,16376831
1437703200,4686.885329,4941.761268,4686.885329,4899.281945,23328680,17286764.05
1437962400,4955.921042,5083.359012,4955.921042,5040.879689,17617997,15287820.1
1438048800,5040.879689,5083.359012,4856.802622,4856.802622,14188489,14715932.2
1438135200,4814.323298,4899.281945,4729.364652,4729.364652,22320256,15450989.8
1438221600,4715.204877,4828.483073,4701.045103,4757.684201,9934114,15551354.95
1438308000,4743.524426,4771.843975,4601.926682,4601.926682,16176376,15981245.35
1438567200,4531.12781,4658.56578,4460.328938,4601.926682,20170081,16331356.8
1438653600,4601.926682,4715.204877,4573.607133,4616.086457,8939537,15769331.45
1438740000,4672.725554,4786.003749,4658.56578,4757.684201,7490362,15524624.35
1438826400,4771.843975,4771.843975,4686.885329,4701.045103,7051866,15168421.3
1438912800,4729.364652,4856.802622,4701.045103,4828.483073,19074941,15610727.1
1439172000,4870.962396,4984.240591,4870.962396,4927.601494,15740709,15984758.8
1439258400,4955.921042,4955.921042,4856.802622,4885.12217,14617172,15849714.45
1439344800,4856.802622,4856.802622,4686.885329,4715.204877,20391134,16337737.85
1439431200,4686.885329,4715.204877,4545.287585,4630.246231,17609307,16659522.6
1439517600,4616.086457,4715.204877,4531.12781,4616.086457,12923498,16361050.4
1439776800,4644.406005,4644.406005,4488.648487,4488.648487,10125997,16376248.4
1439863200,4488.648487,4559.447359,4446.169164,4545.287585,11647068,15918306.9
1439949600,4516.968036,4531.12781,4417.849615,4502.808261,11593746,14659805.1
1440036000,4502.808261,4531.12781,4375.370292,4403.689841,8890952,14491614.1
1440122400,4318.731194,4318.731194,4162.973676,4276.251871,18688211,14259590.65
1440381600,4191.293224,4191.293224,3978.896608,3978.896608,31115321,14934456.85
1440468000,3908.097736,4247.932322,3908.097736,4247.932322,19734133,15211739.05
1440554400,4304.57142,4502.808261,4304.57142,4460.328938,13367996,14764126.05
1440640800,4460.328938,4516.968036,4403.689841,4432.009389,15910552,15062947.95
1440727200,4432.009389,4531.12781,4417.849615,4474.488713,17679860,15138122.15
1440986400,4460.328938,4460.328938,4389.530066,4403.689841,7202576,14489746.9
1441072800,4403.689841,4474.488713,4389.530066,4403.689841,10243443,14554942.2
1441245600,4389.530066,4389.530066,4219.612773,4262.092096,10026844,14681766.3
1441332000,4262.092096,4304.57142,4177.13345,4205.452999,5862157,14622280.85
1441591200,4162.973676,4219.612773,4120.494352,4134.654127,8234016,14080234.6
1441677600,4148.813901,4276.251871,4134.654127,4276.251871,5758275,13581112.9
1441764000,4332.890968,4361.210517,4290.411645,4347.050743,10076207,13354064.65
1441850400,4290.411645,4347.050743,4247.932322,4304.57142,4928316,12580923.75
1441936800,4290.411645,4304.57142,4205.452999,4205.452999,6221486,12011532.7
1442196000,4205.452999,4233.772548,4120.494352,4148.813901,4194972,11575106.4
1442282400,4134.654127,4162.973676,4120.494352,4134.654127,3390084,11238310.75
1442368800,4148.813901,4205.452999,4134.654127,4205.452999,2516341,10781774.4
1442455200,4219.612773,4304.57142,4219.612773,4247.932322,4296454,10416909.8
1442541600,4318.731194,4375.370292,4304.57142,4361.210517,11248190,10534771.7
1442800800,4347.050743,4573.607133,4304.57142,4488.648487,15209766,10360849.45
1442887200,4488.648487,4531.12781,4460.328938,4502.808261,5553044,9082735.6
1442973600,4460.328938,4502.808261,4432.009389,4474.488713,7515149,8471786.4
1443060000,4488.648487,4488.648487,4432.009389,4446.169164,7144171,8160595.15
1443146400,4417.849615,4446.169164,4389.530066,4403.689841,3579352,7544035.15
1443405600,4389.530066,4417.849615,4276.251871,4276.251871,7099396,7015011.95
1443492000,4247.932322,4262.092096,4205.452999,4262.092096,7104763,7010121.3
1443578400,4276.251871,4347.050743,4276.251871,4304.57142,3913048,6693601.55
1443664800,4304.57142,4347.050743,4304.57142,4347.050743,2147200,6299619.35
1443751200,4347.050743,4432.009389,4347.050743,4375.370292,6382154,6325619.2
1444010400,4375.370292,4446.169164,4361.210517,4446.169164,9183894,6373113.1
1444096800,4488.648487,4545.287585,4460.328938,4531.12781,22656073,7218003
1444183200,4545.287585,4545.287585,4446.169164,4460.328938,14422892,7435337.25
1444269600,4474.488713,4573.607133,4446.169164,4559.447359,13563198,7867081.35
1444356000,4587.766908,4644.406005,4545.287585,4587.766908,11223541,8117184.1
1444615200,4601.926682,4672.725554,4587.766908,4644.406005,14372959,8626083.45
1444701600,4616.086457,4630.246231,4587.766908,4587.766908,6379610,8775559.75
1444788000,4587.766908,4616.086457,4573.607133,4573.607133,8497723,9074628.85
1444874400,4587.766908,4715.204877,4573.607133,4573.607133,17965105,9758061.4
1444960800,4601.926682,4644.406005,4516.968036,4531.12781,16549759,10023139.85
1445220000,4559.447359,4559.447359,4502.808261,4531.12781,12126522,9868977.65
1445306400,4531.12781,4531.12781,4432.009389,4446.169164,12202725,10201461.7
1445392800,4446.169164,4502.808261,4403.689841,4417.849615,8007671,10226087.8
1445479200,4403.689841,4460.328938,4403.689841,4446.169164,6227778,10180268.15
1445565600,4531.12781,4531.12781,4474.488713,4502.808261,7417483,10372174.7
1445824800,4516.968036,4587.766908,4516.968036,4516.968036,9829241,10508666.95
1445911200,4516.968036,4531.12781,4474.488713,4488.648487,5912580,10449057.8
1445997600,4488.648487,4502.808261,4446.169164,4446.169164,6968320,10601821.4
1446084000,4460.328938,4502.808261,4446.169164,4460.328938,10446128,11016767.8
1446170400,4460.328938,4488.648487,4446.169164,4460.328938,7390787,11067199.45
1446429600,4460.328938,4460.328938,4389.530066,4417.849615,8482753,11032142.4
1446516000,4417.849615,4460.328938,4375.370292,4460.328938,6602496,10229463.55
1446602400,4474.488713,4474.488713,4375.370292,4403.689841,8031258,9909881.85
1446688800,4403.689841,4432.009389,4389.530066,4389.530066,4601052,9461774.55
1446775200,4389.530066,4432.009389,4361.210517,4389.530066,6538650,9227530
1447034400,4361.210517,4403.689841,4347.050743,4347.050743,3925342,8705149.15
1447120800,4347.050743,4361.210517,4304.57142,4318.731194,4760017,8624169.5
1447207200,4318.731194,4332.890968,4290.411645,4290.411645,5156851,8457125.9
1447293600,4290.411645,4304.57142,4219.612773,4262.092096,9930374,8055389.35
1447380000,4262.092096,4276.251871,4233.772548,4262.092096,9229864,7689394.6
1447639200,4276.251871,4276.251871,4191.293224,4191.293224,8597582,7512947.6
1447725600,4191.293224,4318.731194,4191.293224,4276.251871,15848971,7695259.9
1447812000,4290.411645,4304.57142,4247.932322,4262.092096,4214247,7505588.7
1447898400,4262.092096,4262.092096,4219.612773,4219.612773,3082666,7348333.1
1447984800,4205.452999,4262.092096,4191.293224,4233.772548,5740826,7264500.25
1448244000,4247.932322,4290.411645,4247.932322,4276.251871,6822908,7114183.6
1448330400,4276.251871,4304.57142,4262.092096,4262.092096,11279549,7382532.05
1448416800,4262.092096,4403.689841,4233.772548,4403.689841,15496215,7808926.8
1448503200,4446.169164,4531.12781,4417.849615,4488.648487,19913799,8282310.35
1448589600,4502.808261,4545.287585,4432.009389,4432.009389,23922760,9108909
1448848800,4389.530066,4389.530066,4304.57142,4318.731194,8103650,9089953.85
1448935200,4332.890968,4347.050743,4290.411645,4290.411645,7355261,9127592.1
1449021600,4290.411645,4347.050743,4290.411645,4332.890968,9479095,9199983.95
1449108000,4332.890968,4375.370292,4318.731194,4332.890968,5358126,9237837.65
1449194400,4332.890968,4332.890968,4262.092096,4290.411645,5771900,9199500.15
1449453600,4262.092096,4290.411645,4219.612773,4233.772548,4883824,9247424.25
1449540000,4205.452999,4304.57142,4191.293224,4290.411645,5487085,9283777.65
1449626400,4290.411645,4304.57142,4219.612773,4219.612773,3746805,9213275.35
1449712800,4205.452999,4247.932322,4162.973676,4162.973676,7549331,9094223.2
1449799200,4177.13345,4233.772548,4162.973676,4219.612773,5999448,8932702.4
1450058400,4389.530066,4389.530066,4332.890968,4332.890968,13107473,9158196.95
1450144800,4318.731194,4361.210517,4318.731194,4332.890968,16948634,9213180.1
1450231200,4347.050743,4347.050743,4318.731194,4318.731194,18822179,9943576.7
1450317600,4318.731194,4332.890968,4290.411645,4304.57142,4553877,10017137.25
1450404000,4304.57142,4347.050743,4276.251871,4304.57142,67268080,13093499.95
1450663200,4276.251871,4276.251871,4219.612773,4247.932322,7650534,13134881.25
1450749600,4233.772548,4233.772548,4191.293224,4205.452999,3075672,12724687.4
1450836000,4219.612773,4219.612773,4162.973676,4177.13345,4695827,12184668
1450922400,4177.13345,4219.612773,4177.13345,4177.13345,1628829,11270419.5
1451008800,4177.13345,4205.452999,4162.973676,4177.13345,2851447,10216853.85
1451268000,4177.13345,4191.293224,4092.174804,4092.174804,7077712,10165556.95
1451354400,4106.334578,4120.494352,4063.855255,4092.174804,3291917,9962389.75
1451440800,4134.654127,4177.13345,4106.334578,4148.813901,4609667,9718918.35
1451527200,4148.813901,4148.813901,4092.174804,4134.654127,3901107,9646067.4
1451872800,4120.494352,4148.813901,4078.015029,4078.015029,2856888,9500316.8
1451959200,4063.855255,4092.174804,4035.535706,4035.535706,4440459,9478148.55
1452045600,4035.535706,4106.334578,4035.535706,4106.334578,6358988,9521743.7
1452132000,4049.69548,4063.855255,3978.896608,3993.056383,7698769,9719341.9
1452218400,3922.257511,3978.896608,3893.937962,3922.257511,6553624,9669556.55
1452477600,3950.577059,3950.577059,3908.097736,3922.257511,3745250,9556846.65
1452564000,3908.097736,3978.896608,3908.097736,3964.736834,2426161,9022781.05
1452650400,3978.896608,3978.896608,3893.937962,3893.937962,4838697,8417284.2
1452736800,3879.778187,3879.778187,3738.180443,3752.340218,10450864,7998718.45
1452823200,3752.340218,3766.499992,3582.422925,3610.742474,15532513,8547650.25
1453082400,3412.505632,3525.783827,3384.186083,3511.624053,20466913,6207591.9
1453168800,3525.783827,3610.742474,3511.624053,3568.263151,17420464,6696088.4
1453255200,3554.103376,3610.742474,3497.464278,3568.263151,16484928,7366551.2
1453341600,3511.624053,3610.742474,3511.624053,3610.742474,20081452,8135832.45
1453428000,3624.902248,3667.381571,3582.422925,3624.902248,21576958,9133238.9
1453687200,3681.541346,3865.618413,3681.541346,3851.458639,8749140,9428123.55
1453773600,3752.340218,3837.298864,3724.020669,3738.180443,10133126,9580894.25
1453860000,3780.659767,3823.13909,3766.499992,3794.819541,10016741,9917135.45
1453946400,3808.979315,3851.458639,3752.340218,3752.340218,5495416,9961422.9
1454032800,3780.659767,3893.937962,3752.340218,3893.937962,6073743,10070054.7
1454292000,3893.937962,3964.736834,3780.659767,3780.659767,6044155,10229418.05
1454378400,3752.340218,3808.979315,3738.180443,3794.819541,2045148,10109652.5
1454464800,3738.180443,3808.979315,3724.020669,3794.819541,10116114,10297508.8
1454551200,3808.979315,3837.298864,3808.979315,3823.13909,1252271,9975183.9
1454637600,3823.13909,3851.458639,3794.819541,3823.13909,1101565,9702580.95
1455501600,3823.13909,3823.13909,3681.541346,3738.180443,7299683,9880302.6
1455588000,3738.180443,3794.819541,3738.180443,3780.659767,3459932,9931991.15
1455674400,3752.340218,3794.819541,3752.340218,3780.659767,4274981,9903805.35
1455760800,3794.819541,3837.298864,3794.819541,3794.819541,3551808,9558852.55
1455847200,3794.819541,3837.298864,3794.819541,3823.13909,5275356,9045994.7
1456106400,3808.979315,3922.257511,3808.979315,3851.458639,7705339,8407916
1456192800,3950.577059,3950.577059,3851.458639,3851.458639,5701349,7821960.25
1456279200,3851.458639,3865.618413,3794.819541,3851.458639,4962358,7245831.75
1456365600,3865.618413,3950.577059,3851.458639,3865.618413,6651009,6574309.6
1456452000,3879.778187,4021.375932,3865.618413,4021.375932,13150130,6152968.2
1456711200,4078.015029,4078.015029,3950.577059,3950.577059,6647837,6047903.05
1456797600,3950.577059,3950.577059,3865.618413,3879.778187,6808292,5881661.35
1456884000,3893.937962,3908.097736,3794.819541,3851.458639,11414155,5951532.05
1456970400,3879.778187,3893.937962,3823.13909,3823.13909,5207420,5937132.25
1457056800,3837.298864,3922.257511,3808.979315,3893.937962,5359041,5901397.15
1457316000,3908.097736,3978.896608,3893.937962,3936.417285,15547769,6376577.85
1457402400,3993.056383,4148.813901,3993.056383,4092.174804,47793335,8663987.2
1457488800,4106.334578,4177.13345,4035.535706,4035.535706,20284001,9172381.55
1457575200,4049.69548,4063.855255,4021.375932,4049.69548,8796317,9549583.85
1457661600,4063.855255,4120.494352,4035.535706,4078.015029,15143662,10251688.7
1457920800,4106.334578,4276.251871,4106.334578,4247.932322,27334892,11253449.15
1458007200,4276.251871,4318.731194,4205.452999,4247.932322,19043019,12032603.5
1458093600,4276.251871,4276.251871,4219.612773,4233.772548,11541842,12395946.55
1458180000,4276.251871,4304.57142,4233.772548,4247.932322,14834199,12960066.1
1458266400,4262.092096,4262.092096,4205.452999,4205.452999,26791729,14035884.75
1458525600,4233.772548,4290.411645,4219.612773,4219.612773,11224888,14211862.2
1458612000,4233.772548,4233.772548,4177.13345,4177.13345,11320505,14492820
1458698400,4148.813901,4205.452999,4120.494352,4148.813901,12261623,14857783.25
1458784800,4134.654127,4191.293224,4078.015029,4078.015029,12887338,15169599.7
1458871200,4078.015029,4134.654127,4063.855255,4106.334578,12036266,15113906.5
1459130400,4120.494352,4233.772548,4120.494352,4233.772548,20041550,15783592.15
1459216800,4247.932322,4304.57142,4219.612773,4219.612773,14438146,16165084.85
1459303200,4205.452999,4233.772548,4177.13345,4177.13345,11432015,16165977.85
1459389600,4177.13345,4276.251871,4162.973676,4177.13345,19495853,16880399.5
1459476000,4177.13345,4191.293224,4078.015029,4106.334578,10758068,17150350.85
1459735200,4106.334578,4177.13345,4092.174804,4134.654127,6966769,16721300.85
1459821600,4134.654127,4162.973676,4120.494352,4148.813901,5496469,14606457.55
1459908000,4148.813901,4276.251871,4148.813901,4276.251871,13806500,14282582.5
1459994400,4304.57142,4347.050743,4262.092096,4262.092096,19077271,14796630.2
1460080800,4262.092096,4403.689841,4247.932322,4361.210517,50000573,16539475.75
1460340000,4403.689841,4488.648487,4403.689841,4460.328938,37980610,17071761.65
1460426400,4460.328938,4502.808261,4446.169164,4488.648487,20130396,17126130.5
1460512800,4488.648487,4488.648487,4375.370292,4403.689841,21936146,17645845.7
1460599200,4403.689841,4502.808261,4403.689841,4446.169164,15130594,17660665.45
1460685600,4474.488713,4516.968036,4432.009389,4432.009389,19312016,17286679.8
1461031200,4446.169164,4446.169164,4375.370292,4375.370292,21523773,17801624.05
1461117600,4417.849615,4460.328938,4361.210517,4417.849615,19868667,18229032.15
1461204000,4446.169164,4531.12781,4446.169164,4460.328938,25924059,18912153.95
1461290400,4474.488713,4644.406005,4460.328938,4630.246231,30560224,19795798.25
1461549600,4672.725554,4743.524426,4658.56578,4672.725554,21512271,20269598.5
1461636000,4644.406005,4729.364652,4601.926682,4672.725554,21323984,20333720.2
1461722400,4672.725554,4672.725554,4587.766908,4630.246231,16397001,20431662.95
1461808800,4616.086457,4644.406005,4559.447359,4601.926682,13552749,20537699.65
1461895200,4587.766908,4743.524426,4587.766908,4743.524426,24401437,20782978.85
1462327200,4800.163524,5012.56014,4786.003749,4955.921042,45227402,22506445.55
1462413600,4970.080817,5210.796982,4885.12217,4955.921042,55849751,24950594.65
1462500000,4899.281945,4941.761268,4800.163524,4814.323298,28945648,26123053.6
1462759200,4870.962396,4913.441719,4800.163524,4800.163524,24405035,26652980.35
1462845600,4743.524426,4814.323298,4715.204877,4743.524426,34885641,27443398.85
1462932000,4814.323298,4885.12217,4800.163524,4885.12217,88685158,29377628.1
1463018400,4899.281945,4913.441719,4814.323298,4814.323298,12308096,28094002.4
1463104800,4786.003749,4800.163524,4686.885329,4715.204877,27261866,28450575.9
1463364000,4701.045103,4715.204877,4658.56578,4701.045103,16095657,28158551.45
1463450400,4715.204877,4786.003749,4715.204877,4757.684201,9462849,27875164.2
1463536800,4771.843975,4771.843975,4686.885329,4686.885329,12524057,27535766.25
1463623200,4686.885329,4757.684201,4672.725554,4701.045103,12189593,27069057.25
1463709600,4701.045103,4715.204877,4672.725554,4701.045103,10217307,26586489.25
1463968800,4701.045103,4800.163524,4686.885329,4771.843975,8120387,25696305.65
1464055200,4757.684201,4828.483073,4743.524426,4771.843975,10780103,24707299.6
1464141600,4786.003749,4842.642847,4757.684201,4771.843975,13012625,24282317.3
1464228000,4757.684201,4786.003749,4701.045103,4701.045103,13073006,23869768.4
1464314400,4686.885329,4743.524426,4672.725554,4715.204877,11263873,23613112
1464573600,4729.364652,4814.323298,4729.364652,4786.003749,22551051,24063027.1
1464660000,4814.323298,4842.642847,4771.843975,4786.003749,25037459,24094828.2
1464746400,4786.003749,4941.761268,4757.684201,4870.962396,60129829,24839949.55
1464832800,4870.962396,4998.400366,4842.642847,4984.240591,37140064,23904465.2
1464919200,5040.879689,5083.359012,4998.400366,5040.879689,45639767,24739171.15
