date,open,high,low,close,Volume
7/3/2017,8348.734229,8870.530118,8348.734229,8609.632173,30583256
7/4/2017,8609.632173,8753.126043,8570.497482,8609.632173,18408574
7/5/2017,8674.85666,8674.85666,8531.36279,8583.542379,12085948
7/6/2017,8609.632173,8740.081146,8583.542379,8687.901557,24154727
7/7/2017,8740.081146,8753.126043,8596.587276,8609.632173,21023502
7/10/2017,8609.632173,8687.901557,8596.587276,8635.721968,20624765
7/11/2017,8661.811762,8661.811762,8400.913818,8583.542379,28488912
7/12/2017,8609.632173,8661.811762,8531.36279,8609.632173,16626036
7/13/2017,8622.677071,8766.17094,8583.542379,8766.17094,16277894
7/14/2017,8857.485221,8987.934193,8792.260735,8792.260735,14677765
7/17/2017,8805.305632,8805.305632,8479.183201,8570.497482,25949184
7/18/2017,8296.55464,8387.86892,8218.285256,8361.779126,38463235
7/19/2017,8361.779126,8440.048509,8296.55464,8296.55464,24821389
7/20/2017,8192.195462,8283.509743,8035.656695,8257.419948,26440373
7/21/2017,8231.330154,8270.464845,8166.105667,8192.195462,17543600
7/24/2017,8126.970976,8296.55464,8113.926079,8244.375051,11673449
7/25/2017,8205.240359,8400.913818,8205.240359,8348.734229,9185847
7/26/2017,8400.913818,8583.542379,8361.779126,8557.452584,10656884
7/27/2017,8570.497482,8570.497482,8453.093407,8466.138304,5719627
7/28/2017,8427.003612,8544.407687,8427.003612,8466.138304,5941323
7/31/2017,8374.824023,8453.093407,8309.599537,8427.003612,11801545
8/1/2017,8348.734229,8583.542379,8348.734229,8531.36279,15297779
8/2/2017,8479.183201,8518.317893,8413.958715,8427.003612,8271504
8/3/2017,8427.003612,8479.183201,8387.86892,8427.003612,5129244
8/4/2017,8400.913818,8427.003612,8335.689332,8348.734229,6251024
8/7/2017,8348.734229,8440.048509,8322.644434,8413.958715,5701228
8/8/2017,8440.048509,8466.138304,8400.913818,8427.003612,10658531
8/9/2017,8374.824023,8427.003612,8283.509743,8309.599537,9150010
8/10/2017,8296.55464,8348.734229,8283.509743,8348.734229,7254861
8/11/2017,8335.689332,8544.407687,8335.689332,8531.36279,11189543
8/14/2017,8531.36279,8870.530118,8518.317893,8870.530118,32630151
8/15/2017,8974.889296,8974.889296,8713.991351,8740.081146,17530492
8/16/2017,8740.081146,8935.754604,8687.901557,8935.754604,29193287
8/17/2017,8935.754604,8935.754604,8779.215837,8779.215837,15716791
8/18/2017,8740.081146,8870.530118,8700.946454,8805.305632,11618140
8/21/2017,8792.260735,8805.305632,8622.677071,8635.721968,13131223
8/22/2017,8583.542379,8727.036248,8557.452584,8674.85666,15242123
8/23/2017,8622.677071,8740.081146,8596.587276,8740.081146,7983768
8/24/2017,8687.901557,8831.395426,8687.901557,8792.260735,12811903
8/25/2017,8766.17094,8857.485221,8753.126043,8844.440324,21689510
8/28/2017,8870.530118,8974.889296,8844.440324,8974.889296,20166120
8/29/2017,8948.799501,9079.248474,8935.754604,8987.934193,19693443
8/30/2017,8987.934193,9131.428063,8987.934193,9092.293371,13708304
8/31/2017,9079.248474,9222.742343,9079.248474,9144.47296,15019546
9/1/2017,9144.47296,9183.607652,9092.293371,9157.517857,11958273
9/5/2017,9157.517857,9248.832138,9118.383165,9235.787241,12595805
9/6/2017,9235.787241,9392.326007,9235.787241,9392.326007,23463500
9/7/2017,9418.415802,9418.415802,9209.697446,9261.877035,24165575
9/8/2017,9261.877035,9405.370905,9196.652549,9379.28111,18568827
9/11/2017,9366.236213,9392.326007,9209.697446,9209.697446,11336000
9/12/2017,9209.697446,9248.832138,9105.338268,9248.832138,12102008
9/13/2017,9314.056624,9627.134158,9287.966829,9627.134158,22680931
9/14/2017,9653.223952,9731.493335,9522.77498,9574.954569,11726074
9/15/2017,9522.77498,9666.268849,9496.685185,9653.223952,16253363
9/18/2017,9731.493335,9914.121897,9718.448438,9822.807616,17770162
9/19/2017,9888.032102,10083.70556,9848.89741,9914.121897,19605977
9/20/2017,9927.166794,9966.301486,9835.852513,9888.032102,11756815
9/21/2017,9914.121897,9940.211691,9731.493335,9783.672924,16485560
9/22/2017,9770.628027,9966.301486,9744.538233,9835.852513,12679475
9/25/2017,9848.89741,9848.89741,9757.58313,9783.672924,7843905
9/26/2017,9757.58313,9809.762719,9666.268849,9757.58313,14051006
9/27/2017,9757.58313,9874.987205,9757.58313,9835.852513,16671189
9/28/2017,9848.89741,9966.301486,9835.852513,9848.89741,11303573
9/29/2017,9848.89741,10161.97494,9848.89741,10148.93005,23346864
10/2/2017,10161.97494,10214.15453,10083.70556,10188.06474,24260478
10/3/2017,10175.01984,10240.24433,10018.48107,10122.84025,13799299
10/4/2017,10148.93005,10344.60351,10096.75046,10344.60351,9856455
10/5/2017,10344.60351,10409.82799,10122.84025,10122.84025,20951788
10/6/2017,10122.84025,10227.19943,10044.57087,10135.88515,11951641
10/9/2017,10175.01984,10292.42392,10122.84025,10292.42392,8814782
10/10/2017,10292.42392,10357.6484,10266.33412,10357.6484,7998947
10/11/2017,10357.6484,10370.6933,10279.37902,10318.51371,18062423
10/12/2017,10331.55861,10435.91779,10253.28923,10305.46881,25736958
10/13/2017,10292.42392,10318.51371,10148.93005,10161.97494,13822066
10/16/2017,10175.01984,10175.01984,9861.942308,9914.121897,20995177
10/17/2017,9888.032102,10175.01984,9888.032102,10175.01984,16611931
10/18/2017,10175.01984,10253.28923,9966.301486,10018.48107,12487180
10/19/2017,9914.121897,10031.52597,9848.89741,9861.942308,14746068
10/20/2017,9861.942308,9901.076999,9627.134158,9770.628027,19679686
10/23/2017,9679.313746,9783.672924,9561.909671,9679.313746,13602709
10/24/2017,9770.628027,9783.672924,9666.268849,9783.672924,9723644
10/25/2017,9757.58313,9835.852513,9744.538233,9744.538233,7149264
10/26/2017,9744.538233,9744.538233,9574.954569,9653.223952,11463826
10/27/2017,9666.268849,9835.852513,9627.134158,9835.852513,10088500
10/30/2017,9861.942308,9861.942308,9601.044363,9601.044363,15073054
10/31/2017,9601.044363,9757.58313,9470.595391,9653.223952,16498899
11/1/2017,9601.044363,9627.134158,9301.011727,9314.056624,27580894
11/2/2017,9314.056624,9444.505596,9079.248474,9079.248474,17795422
11/3/2017,9131.428063,9444.505596,9079.248474,9444.505596,15182215
11/6/2017,9522.77498,9666.268849,9496.685185,9627.134158,15261671
11/7/2017,9653.223952,9653.223952,9548.864774,9627.134158,9958679
11/8/2017,9627.134158,9731.493335,9561.909671,9666.268849,25014680
11/9/2017,9705.403541,9718.448438,9640.179055,9666.268849,11438531
11/10/2017,9705.403541,9718.448438,9627.134158,9718.448438,10332962
11/13/2017,9718.448438,9718.448438,9470.595391,9561.909671,9835804
11/14/2017,9601.044363,9861.942308,9548.864774,9757.58313,12430489
11/15/2017,9783.672924,10148.93005,9770.628027,10109.79536,23279863
11/16/2017,10096.75046,10227.19943,10044.57087,10083.70556,14655264
11/17/2017,10070.66066,10096.75046,9901.076999,9966.301486,12683193
11/20/2017,9966.301486,9966.301486,9705.403541,9757.58313,19287461
11/21/2017,9783.672924,9914.121897,9770.628027,9796.717822,20225569
11/22/2017,9888.032102,10070.66066,9861.942308,9992.39128,16664098
11/23/2017,10070.66066,10096.75046,9861.942308,9966.301486,19351163
11/24/2017,9966.301486,10227.19943,9966.301486,10201.10964,24457182
11/27/2017,10227.19943,10292.42392,10161.97494,10240.24433,20464972
11/28/2017,10305.46881,10344.60351,10201.10964,10279.37902,14124980
11/29/2017,10253.28923,10279.37902,10175.01984,10253.28923,14187687
11/30/2017,10331.55861,10801.17491,10331.55861,10748.99532,44741015
12/1/2017,10735.95042,10879.44429,10696.81573,10827.2647,16836005
12/4/2017,10801.17491,10983.80347,10775.08511,10957.71368,20795905
12/5/2017,10957.71368,11022.93816,10853.3545,10853.3545,21814770
12/6/2017,10931.62388,11022.93816,10592.45655,11022.93816,28084156
12/7/2017,11022.93816,11035.98306,10853.3545,10944.66878,16855581
12/8/2017,10931.62388,10931.62388,10722.90553,10748.99532,15043577
12/11/2017,10592.45655,10709.86063,10488.09738,10488.09738,14483168
12/12/2017,10514.18717,10670.72594,9914.121897,10357.6484,27082425
12/13/2017,10540.27696,10540.27696,10357.6484,10514.18717,16845817
12/14/2017,10514.18717,10644.63614,10501.14227,10605.50145,8551500
12/15/2017,10683.77083,10944.66878,10683.77083,10879.44429,21466471
12/18/2017,11009.89326,11218.61162,10892.48919,11218.61162,24050855
12/19/2017,11322.9708,11557.77895,11257.74631,11375.15039,28417774
12/20/2017,11270.79121,11609.95854,11270.79121,11479.50957,16663982
12/21/2017,11401.24018,11792.5871,11401.24018,11505.59936,24652127
12/22/2017,11557.77895,11714.31772,11505.59936,11570.82385,23701793
12/25/2017,11570.82385,11596.91364,11427.32998,11440.37487,9105663
12/26/2017,11349.06059,11583.86874,11336.0157,11453.41977,14926446
12/27/2017,11453.41977,11896.94628,11453.41977,11844.76669,29181100
12/28/2017,11844.76669,12001.30545,11714.31772,11949.12587,12782810
12/29/2017,11988.26056,12236.1136,11962.17076,12223.06871,20539068
1/2/2018,12236.1136,12457.87686,12118.70953,12444.83196,15734499
1/3/2018,12523.10134,12653.55032,12340.47278,12418.74217,18897116
1/4/2018,12470.92175,12627.46052,12418.74217,12575.28093,18270433
1/5/2018,12549.19114,12640.50542,12431.78706,12523.10134,14030193
1/8/2018,12444.83196,12914.44826,12392.65237,12914.44826,14192327
1/9/2018,12992.71764,13801.50127,12966.62785,13801.50127,22363607
1/10/2018,13958.04004,14088.48901,13201.436,13488.42374,23963311
1/11/2018,13436.24415,13540.60333,13149.25641,13488.42374,20638446
1/12/2018,13566.69312,13801.50127,13357.97477,13592.78292,20864244
1/15/2018,13540.60333,14245.02778,13462.33394,14245.02778,13255218
1/16/2018,14166.75839,14610.2849,13984.12983,14610.2849,18303514
1/17/2018,14453.74613,14662.46449,13984.12983,13984.12983,19413373
1/18/2018,13931.95024,14610.2849,13775.41148,14610.2849,21538493
1/19/2018,14610.2849,15627.78688,14505.92572,15575.6073,28183775
1/22/2018,15523.42771,16645.28887,15523.42771,16593.10928,25689695
1/25/2018,16932.27661,16958.3664,15914.77462,16045.2236,58389570
1/26/2018,16175.67257,16827.91743,15914.77462,16671.37866,19158291
1/29/2018,16827.91743,16958.3664,16045.2236,16045.2236,19824338
1/30/2018,15784.32565,16045.2236,15262.52976,15993.04401,39600270
1/31/2018,15993.04401,16645.28887,15914.77462,16253.94195,23407577
2/1/2018,16253.94195,16436.57051,15784.32565,15914.77462,10782334
2/2/2018,15914.77462,16019.1338,15575.6073,15940.86442,14915099
2/5/2018,15627.78688,15758.23586,14871.18285,14871.18285,28199603
2/6/2018,13853.68086,15497.33791,13853.68086,15132.08079,57391403
2/7/2018,15784.32565,16045.2236,15419.06853,15523.42771,28512484
2/8/2018,15523.42771,15862.59504,15340.79915,15575.6073,17951268
2/9/2018,14819.00326,15497.33791,14819.00326,15210.35017,34798431
2/12/2018,15210.35017,15575.6073,15105.991,15340.79915,25208665
2/13/2018,15392.97873,15940.86442,15392.97873,15810.41545,20321508
2/21/2018,16045.2236,16123.49298,15575.6073,15653.87668,37293198
2/22/2018,15523.42771,15549.5175,15314.70935,15366.88894,19275350
2/23/2018,15392.97873,16175.67257,15340.79915,16071.31339,41072529
2/26/2018,16410.48072,16854.00722,16227.85216,16801.82764,33781442
2/27/2018,16932.27661,16932.27661,16540.92969,16723.55825,38426631
2/28/2018,16567.01949,17219.26435,16410.48072,17219.26435,45284485
3/1/2018,17193.17455,17688.88065,16958.3664,17401.89291,25052895
3/2/2018,16984.4562,17401.89291,16880.09702,17297.53373,29958836
3/5/2018,17271.44394,17297.53373,16097.40319,16097.40319,73199923
3/6/2018,16175.67257,16723.55825,15445.15832,16671.37866,32918040
3/7/2018,16045.2236,16671.37866,15784.32565,15940.86442,26572033
3/8/2018,15888.68483,16332.21134,15679.96647,16123.49298,18310720
3/9/2018,16175.67257,16280.03175,15966.95421,16045.2236,18599415
3/12/2018,16045.2236,16280.03175,16019.1338,16175.67257,11361756
3/13/2018,16149.58277,16175.67257,15966.95421,16045.2236,11214726
3/14/2018,16149.58277,16253.94195,16097.40319,16123.49298,10262897
3/15/2018,16045.2236,16045.2236,15758.23586,15810.41545,15903647
3/16/2018,15732.14606,15888.68483,15549.5175,15706.05627,36917802
3/19/2018,15914.77462,16671.37866,15914.77462,16462.66031,20781532
3/20/2018,16384.39092,16410.48072,16045.2236,16045.2236,13117271
3/21/2018,16071.31339,16540.92969,16071.31339,16436.57051,18760550
3/22/2018,16436.57051,16775.73784,16306.12154,16384.39092,25434731
3/23/2018,15784.32565,16175.67257,15784.32565,16019.1338,21737345
3/26/2018,15836.50524,15993.04401,15262.52976,15366.88894,50489249
3/27/2018,15288.61956,15627.78688,15288.61956,15497.33791,22224433
3/28/2018,15497.33791,15706.05627,15340.79915,15627.78688,9239471
3/29/2018,15653.87668,15966.95421,15601.69709,15862.59504,16763484
3/30/2018,15966.95421,15993.04401,15679.96647,15758.23586,9879569
4/2/2018,15784.32565,15810.41545,15392.97873,15392.97873,23356983
4/3/2018,15392.97873,15523.42771,15001.63182,15262.52976,24716520
4/4/2018,15392.97873,15471.24812,15262.52976,15392.97873,13064375
4/5/2018,15471.24812,15497.33791,15288.61956,15340.79915,9007159
4/6/2018,15314.70935,15758.23586,15262.52976,15758.23586,21955361
4/9/2018,15810.41545,15966.95421,15653.87668,15862.59504,17017377
4/10/2018,15862.59504,15940.86442,15679.96647,15862.59504,42588474
4/11/2018,15914.77462,16175.67257,15758.23586,15784.32565,29021725
4/12/2018,15706.05627,16149.58277,15627.78688,16097.40319,17294153
4/13/2018,16175.67257,16201.76236,15888.68483,15966.95421,12662726
4/16/2018,15784.32565,15914.77462,15679.96647,15679.96647,8846863
4/17/2018,15758.23586,15758.23586,15392.97873,15575.6073,13998494
4/18/2018,15627.78688,15706.05627,15392.97873,15392.97873,10570374
4/19/2018,15288.61956,15419.06853,14871.18285,14871.18285,19612610
4/20/2018,14871.18285,15340.79915,14662.46449,15340.79915,12639958
4/23/2018,15366.88894,15366.88894,14479.83593,14505.92572,10971336
4/24/2018,14479.83593,14845.09305,14349.38696,14610.2849,14598001
4/26/2018,14610.2849,14819.00326,13853.68086,13958.04004,18461467
4/27/2018,13958.04004,14088.48901,13514.51353,14036.30942,19682406
5/2/2018,14192.84819,14453.74613,13905.86045,14192.84819,16975716
5/3/2018,14166.75839,14218.93798,13931.95024,14166.75839,25656389
5/4/2018,14297.20737,14427.65634,14062.39922,14088.48901,33057636
5/7/2018,14192.84819,14610.2849,14062.39922,14610.2849,15653127
5/8/2018,14584.19511,15105.991,14401.56655,14871.18285,21039102
5/9/2018,14819.00326,15001.63182,14636.3747,14871.18285,9032109
5/10/2018,14792.91346,14845.09305,14349.38696,14401.56655,10456919
5/11/2018,14245.02778,14558.10531,14218.93798,14532.01552,10459142
5/14/2018,14636.3747,14688.55428,14349.38696,14558.10531,11353018
5/15/2018,14584.19511,14662.46449,14401.56655,14453.74613,10282943
5/16/2018,14375.47675,14662.46449,14062.39922,14088.48901,12051413
5/17/2018,14088.48901,14140.6686,13775.41148,13827.59107,15782066
5/18/2018,13879.77066,14062.39922,13697.14209,14062.39922,15879844
5/21/2018,14218.93798,14245.02778,13879.77066,13879.77066,9989724
5/22/2018,13801.50127,13827.59107,13175.34621,13175.34621,24381291
5/23/2018,13123.16662,13566.69312,13123.16662,13488.42374,12999065
5/24/2018,13566.69312,13671.0523,13462.33394,13671.0523,14910192
5/25/2018,13671.0523,13905.86045,13514.51353,13592.78292,23846332
5/28/2018,13201.436,13566.69312,12705.7299,12705.7299,20343163
5/29/2018,12705.7299,13592.78292,12705.7299,13566.69312,20057188
5/30/2018,13592.78292,13931.95024,13279.70538,13775.41148,24160055
5/31/2018,13801.50127,14636.3747,13775.41148,14636.3747,39194518
6/1/2018,14740.73387,14975.54202,14636.3747,14871.18285,27573112
6/4/2018,15105.991,15653.87668,14949.45223,15653.87668,24743196
6/5/2018,15653.87668,15706.05627,15262.52976,15392.97873,23466068
6/6/2018,15445.15832,15914.77462,15262.52976,15862.59504,25156690
6/7/2018,15914.77462,16280.03175,15862.59504,16149.58277,24747259
6/8/2018,16175.67257,16175.67257,15966.95421,15993.04401,14144721
6/11/2018,15914.77462,16097.40319,15784.32565,15810.41545,31395414
6/12/2018,16180.88406,16180.88406,15231.21592,15523.4215,29655530
6/13/2018,15486.8958,15925.20417,15450.3701,15852.15278,11844891
6/14/2018,15998.25557,16235.6726,15541.68435,15559.9472,17999325
6/15/2018,15523.4215,15706.04999,15267.74161,15706.04999,13198404
6/18/2018,15596.47289,15596.47289,14683.33045,14683.33045,21653188
6/19/2018,14171.97068,14427.65057,13697.13662,14007.60505,36098526
6/20/2018,14245.02208,14610.27906,13806.71371,14610.27906,15791426
6/21/2018,14592.01621,14592.01621,14245.02208,14336.33632,10620683
6/22/2018,14245.02208,14957.27318,14171.97068,14957.27318,19852425
6/25/2018,15340.79301,15395.58156,14993.79888,15158.16452,11127067
6/26/2018,14829.43324,15030.32458,14610.27906,15012.06173,8549539
6/27/2018,14939.01034,15030.32458,14427.65057,14427.65057,9374683
6/28/2018,14171.97068,14537.22766,14098.91929,14190.23353,12546890
6/29/2018,14171.97068,14318.07348,13861.50226,14025.86789,14680701
7/2/2018,13879.7651,14062.39359,13514.50813,14025.86789,17480949
7/3/2018,14025.86789,14171.97068,13258.82824,13258.82824,17859341
7/4/2018,13441.45673,13678.87377,13222.30255,13551.03383,10318758
7/5/2018,13551.03383,13697.13662,13076.19976,13185.77685,13678367
7/6/2018,13167.514,13806.71371,12857.04557,13441.45673,15242908
7/9/2018,13697.13662,13697.13662,12930.09697,13039.67406,10532993
7/10/2018,12966.62266,13185.77685,12966.62266,12966.62266,12986663
7/11/2018,12747.46848,12930.09697,12345.6858,12564.83999,21023223
7/12/2018,12163.05731,12473.52574,12126.53162,12327.42295,9109721
7/13/2018,12491.78859,13021.41121,12437.00005,13003.14836,12949101
7/16/2018,13185.77685,13240.5654,12911.83412,12966.62266,14590436
7/17/2018,12783.99417,13204.0397,12783.99417,13185.77685,9250223
7/18/2018,13258.82824,13642.34807,13185.77685,13587.55952,22807692
7/19/2018,13678.87377,13788.45086,13551.03383,13587.55952,10989931
7/20/2018,13441.45673,13514.50813,13240.5654,13404.93103,13623639
7/23/2018,13551.03383,13733.66231,13368.40534,13496.24528,15379361
7/24/2018,13477.98243,13496.24528,12820.51987,12930.09697,33526256
7/25/2018,12930.09697,13076.19976,12857.04557,12966.62266,15665815
7/26/2018,12966.62266,13331.87964,12930.09697,13331.87964,23125769
7/27/2018,13423.19388,13642.34807,13277.09109,13624.08522,15499660
7/30/2018,13733.66231,13806.71371,13477.98243,13532.77098,16536218
7/31/2018,13477.98243,13751.92516,13350.14249,13642.34807,16685947
8/1/2018,13660.61092,13934.55365,13624.08522,13733.66231,19188762
8/2/2018,13697.13662,13697.13662,13331.87964,13605.82237,16626673
8/3/2018,13697.13662,13715.39946,13258.82824,13258.82824,16288804
8/6/2018,13277.09109,13277.09109,13003.14836,13204.0397,13119063
8/7/2018,13204.0397,13204.0397,13076.19976,13204.0397,15622395
8/8/2018,13222.30255,13459.71958,13185.77685,13404.93103,10653730
8/9/2018,13477.98243,13587.55952,13331.87964,13350.14249,14675553
8/10/2018,13313.61679,13551.03383,13313.61679,13514.50813,13613319
8/13/2018,13477.98243,14007.60505,13404.93103,13989.3422,31211283
8/14/2018,14062.39359,14208.49638,13971.07935,14062.39359,14546358
8/15/2018,14062.39359,14153.70784,13624.08522,13697.13662,12827432
8/16/2018,13514.50813,13770.18801,13496.24528,13697.13662,19145887
8/17/2018,13843.23941,13952.8165,13678.87377,13770.18801,10253710
8/20/2018,13770.18801,13770.18801,13569.29667,13605.82237,9698895
8/21/2018,13551.03383,13697.13662,13532.77098,13697.13662,9371646
8/22/2018,13733.66231,14025.86789,13678.87377,13879.7651,18257719
8/23/2018,13843.23941,14007.60505,13843.23941,13916.2908,10535538
8/24/2018,13879.7651,14025.86789,13806.71371,14007.60505,15542643
8/27/2018,14098.91929,14354.59917,14062.39359,14226.75923,16017761
8/28/2018,14245.02208,14683.33045,14245.02208,14573.75336,30151673
8/29/2018,14610.27906,14847.69609,14464.17627,14464.17627,18831150
8/30/2018,14464.17627,14537.22766,14299.81063,14482.43911,20522069
8/31/2018,14537.22766,14738.119,14464.17627,14592.01621,17616116
9/4/2018,14500.70196,14573.75336,14245.02208,14245.02208,12250360
9/5/2018,14171.97068,14336.33632,14062.39359,14098.91929,12684136
9/6/2018,14098.91929,14318.07348,14062.39359,14117.18214,14737784
9/7/2018,14098.91929,14537.22766,14098.91929,14500.70196,15625763
9/10/2018,14482.43911,14537.22766,14318.07348,14318.07348,7388328
9/11/2018,14263.28493,14683.33045,14263.28493,14610.27906,21197428
9/12/2018,14646.80475,14701.5933,14427.65057,14427.65057,15656152
9/13/2018,14500.70196,14701.5933,14427.65057,14518.96481,17648476
9/14/2018,14537.22766,14628.54191,14427.65057,14427.65057,12737688
9/17/2018,14354.59917,14482.43911,14299.81063,14409.38772,6495973
9/18/2018,14318.07348,14409.38772,14171.97068,14409.38772,22999777
9/19/2018,14537.22766,14573.75336,14464.17627,14482.43911,14480322
9/20/2018,14573.75336,14939.01034,14500.70196,14939.01034,27307319
9/21/2018,14975.53603,15121.63882,14847.69609,15085.11313,39077963
9/24/2018,15231.21592,15231.21592,15012.06173,15085.11313,12128471
9/25/2018,14975.53603,15121.63882,14920.74749,15066.85028,12665655
9/26/2018,15066.85028,15139.90167,14975.53603,14975.53603,13728251
9/27/2018,15048.58743,15194.69022,15012.06173,15176.42737,15311327
9/28/2018,15194.69022,15468.63295,15158.16452,15450.3701,26390460
10/1/2018,15450.3701,15687.78714,15359.05586,15486.8958,18661160
10/2/2018,15249.47877,15359.05586,15030.32458,15085.11313,29026327
10/3/2018,14975.53603,15194.69022,14975.53603,15085.11313,14816852
10/4/2018,15048.58743,15121.63882,14939.01034,15121.63882,32597513
10/5/2018,15121.63882,15304.26731,15048.58743,15139.90167,32000126
10/8/2018,15048.58743,15139.90167,14993.79888,15048.58743,11884615
10/9/2018,15158.16452,15158.16452,14975.53603,14975.53603,12857767
10/10/2018,15012.06173,15249.47877,14957.27318,15121.63882,20344962
10/11/2018,14646.80475,14829.43324,14354.59917,14573.75336,43780433
10/12/2018,14391.12487,14902.48464,14391.12487,14902.48464,21599063
10/15/2018,14865.95894,14865.95894,14683.33045,14738.119,11549073
10/16/2018,14738.119,14884.22179,14738.119,14884.22179,8236692
10/17/2018,15048.58743,15066.85028,14920.74749,14975.53603,16972788
10/18/2018,14975.53603,15030.32458,14865.95894,14975.53603,11182617
10/19/2018,14865.95894,14993.79888,14756.38185,14884.22179,13669140
10/22/2018,14902.48464,14957.27318,14646.80475,14646.80475,7023407
10/23/2018,14592.01621,14592.01621,14208.49638,14427.65057,27877192
10/24/2018,14318.07348,14573.75336,14318.07348,14318.07348,14274303
10/25/2018,13879.7651,14299.81063,13824.97656,14245.02208,19826971
10/26/2018,14354.59917,14464.17627,14208.49638,14208.49638,14092020
10/29/2018,14117.18214,14208.49638,14098.91929,14190.23353,12213125
10/30/2018,14098.91929,14372.86202,14098.91929,14135.44499,7351011
10/31/2018,14281.54778,14701.5933,14263.28493,14701.5933,24417683
11/1/2018,14573.75336,14592.01621,14391.12487,14464.17627,6135431
11/2/2018,14610.27906,14665.0676,14537.22766,14610.27906,9844299
11/5/2018,14464.17627,14610.27906,14427.65057,14610.27906,10355665
11/6/2018,14646.80475,14665.0676,14464.17627,14464.17627,5026514
11/7/2018,14464.17627,14537.22766,14299.81063,14299.81063,9744451
11/8/2018,14555.49051,14555.49051,14208.49638,14208.49638,7985607
11/9/2018,14098.91929,14190.23353,13733.66231,13733.66231,20865964
11/12/2018,13733.66231,13788.45086,13569.29667,13715.39946,8332651
11/13/2018,13514.50813,13624.08522,13441.45673,13477.98243,17201667
11/14/2018,13459.71958,13459.71958,12875.30842,13076.19976,23228520
11/15/2018,12966.62266,13130.9883,12692.67993,12783.99417,18696587
11/16/2018,12966.62266,13039.67406,12802.25702,12857.04557,6521160
11/19/2018,12966.62266,13076.19976,12838.78272,12948.35981,5009508
11/20/2018,13003.14836,13386.66819,12930.09697,13331.87964,18239211
11/21/2018,13167.514,13441.45673,13149.25115,13331.87964,10419318
11/22/2018,13368.40534,13423.19388,13076.19976,13076.19976,9832773
11/23/2018,13076.19976,13149.25115,12966.62266,12984.88551,5940034
11/26/2018,13003.14836,13222.30255,12984.88551,13003.14836,7767678
11/27/2018,13076.19976,13222.30255,13003.14836,13003.14836,7381648
11/28/2018,13039.67406,13094.4626,12765.73133,12857.04557,12293042
11/29/2018,12930.09697,13021.41121,12491.78859,12491.78859,12017509
11/30/2018,12418.7372,12418.7372,12126.53162,12126.53162,20510270
12/3/2018,12418.7372,12783.99417,12418.7372,12710.94278,12863926
12/4/2018,12783.99417,12857.04557,12510.05144,12637.89138,11802263
12/5/2018,12546.57714,12966.62266,12510.05144,12893.57127,22154755
12/6/2018,12820.51987,12930.09697,12601.36569,12637.89138,12682137
12/7/2018,12747.46848,12783.99417,12619.62854,12656.15423,9208609
12/10/2018,12601.36569,12637.89138,12290.89726,12327.42295,17640782
12/11/2018,12272.63441,12400.47435,11980.42883,12217.84586,19242862
12/12/2018,12236.10871,12327.42295,12053.48022,12272.63441,9805504
12/13/2018,12363.94865,12455.2629,12309.16011,12418.7372,18398442
12/14/2018,12400.47435,12400.47435,12199.58301,12236.10871,10583751
12/17/2018,12236.10871,12236.10871,11834.32604,11834.32604,12993535
12/18/2018,11578.64615,11706.48609,11195.12633,11359.49197,22607257
12/19/2018,11359.49197,11469.06906,10592.45232,10848.1322,31909559
12/20/2018,10811.6065,11012.49784,10702.02941,10939.44644,20329767
12/21/2018,10702.02941,10957.70929,10702.02941,10939.44644,14266061
12/24/2018,10939.44644,11140.33778,10939.44644,11140.33778,9232044
12/25/2018,10829.86935,11103.81208,10574.18947,11103.81208,13666377
12/26/2018,11103.81208,11103.81208,10866.39505,11067.28639,11682211
12/27/2018,11268.17772,11359.49197,11067.28639,11304.70342,18024595
12/28/2018,11249.91487,11304.70342,11140.33778,11304.70342,23937992
1/2/2019,11286.44057,11487.33191,11249.91487,11249.91487,11488374
1/3/2019,11231.65202,11286.44057,10775.0808,10775.0808,19253593
1/4/2019,10738.55511,10957.70929,10482.87522,10848.1322,18259169
1/7/2019,11067.28639,11085.54923,10647.24086,10720.29226,6814159
1/8/2019,10738.55511,10775.0808,10482.87522,10537.66377,11607223
1/9/2019,10592.45232,10884.6579,10592.45232,10775.0808,8036364
1/10/2019,10811.6065,10994.23499,10775.0808,10884.6579,7571569
1/11/2019,10884.6579,10921.18359,10720.29226,10720.29226,7855753
1/14/2019,10738.55511,10756.81796,10537.66377,10702.02941,10206455
1/15/2019,10702.02941,10811.6065,10647.24086,10702.02941,8050302
1/16/2019,10738.55511,10829.86935,10647.24086,10756.81796,8162688
1/17/2019,10756.81796,10756.81796,10555.92662,10555.92662,5360197
1/18/2019,10702.02941,10756.81796,10647.24086,10665.50371,6490277
1/21/2019,10702.02941,10866.39505,10665.50371,10793.34365,5659410
1/22/2019,10848.1322,10902.92075,10756.81796,10775.0808,4969950
1/23/2019,10738.55511,11103.81208,10720.29226,10975.97214,10427450
1/24/2019,10994.23499,11103.81208,10902.92075,10902.92075,6535205
1/25/2019,10957.70929,10994.23499,10793.34365,10848.1322,5063529
1/28/2019,10884.6579,10884.6579,10811.6065,10866.39505,7494118
1/29/2019,10902.92075,10902.92075,10775.0808,10848.1322,5265470
1/30/2019,10811.6065,10811.6065,10537.66377,10592.45232,18866605
1/31/2019,10592.45232,10647.24086,10081.09255,10117.61825,23548130
